% 
% Platform SUN2
% Location 33 50.238 deg N  78 28.608 deg W
% Quality  1 = good, 2 = suspect, 3 = suspect
% 
% Depth  9.75 m
%
% pressure (mb)
% conductivity (siemens)
% temperature (deg C)
% salinity (ppt)
%
timestamp_utc,pressure_value,pressure_quality,conductivity_value,conductivity_quality,temperature_value,temperature_quality,salinity_value,salinity_quality
2005-12-03 03:00:40,10.491,,4.1685,,14.9343,,33.9313,
2005-12-03 05:00:40,9.768,,4.1589,,14.8908,,33.8821,
2005-12-03 07:00:40,9.486,,4.2138,,15.2652,,34.0546,
2005-12-03 09:00:40,10.014,,4.227,,15.3148,,34.13,
2005-12-03 11:00:40,10.833,,4.2265,,15.2878,,34.1486,
2005-12-03 13:00:40,11.455,,4.216,,15.2003,,34.1297,
2005-12-03 15:00:40,11.192,,4.186,,14.9628,,34.0652,
2005-12-03 17:00:40,10.344,,4.1909,,15.0014,,34.0761,
2005-12-03 19:00:40,9.762,,4.1933,,15.0265,,34.0768,
2005-12-03 21:00:40,9.816,,4.1975,,15.0643,,34.0814,
2005-12-03 23:00:40,10.441,,4.1963,,15.0595,,34.075,
2005-12-04 01:00:40,10.96,,4.1712,,14.8588,,34.0215,
2005-12-04 03:00:40,10.727,,4.1634,,14.7982,,34.0035,
2005-12-04 05:00:40,10.195,,4.1598,,14.7697,,33.9955,
2005-12-04 07:00:40,9.561,,4.1579,,14.7643,,33.9835,
2005-12-04 09:00:40,9.575,,4.1749,,14.8895,,34.0292,
2005-12-04 11:00:40,10.397,,4.184,,14.9551,,34.0541,
2005-12-04 13:00:40,11.171,,4.1844,,14.9593,,34.0534,
2005-12-04 15:00:40,11.305,,4.1729,,14.8859,,34.0126,
2005-12-04 17:00:40,10.557,,4.1728,,14.8944,,34.005,
2005-12-04 19:00:40,9.417,,4.141,,14.7398,,33.8499,
2005-12-04 21:00:40,9.263,,4.1705,,14.8779,,33.9992,
2005-12-04 23:00:40,9.77,,4.1676,,14.867,,33.9814,
2005-12-05 01:00:40,10.416,,4.174,,14.8971,,34.0132,
2005-12-05 03:00:40,10.609,,4.1669,,14.8723,,33.9701,
2005-12-05 05:00:40,10.195,,4.1542,,14.8339,,33.888,
2005-12-05 07:00:40,9.564,,4.1566,,14.853,,33.8935,
2005-12-05 09:00:40,9.307,,4.1697,,14.8948,,33.9766,
2005-12-05 11:00:40,9.889,,4.1982,,15.0047,,34.1404,
2005-12-05 13:00:40,10.837,,4.2147,,15.0746,,34.228,
2005-12-05 15:00:40,11.178,,4.2171,,15.0837,,34.242,
2005-12-05 17:00:40,10.901,,4.2198,,15.09,,34.2613,
2005-12-05 19:00:40,10.053,,4.2206,,15.0949,,34.2647,
2005-12-05 21:00:40,9.362,,4.2211,,15.0984,,34.2662,
2005-12-05 23:00:40,9.729,,4.2202,,15.1006,,34.2556,
2005-12-06 01:00:40,10.502,,4.2162,,15.0881,,34.2299,
2005-12-06 03:00:40,10.827,,4.213,,15.0709,,34.216,
2005-12-06 05:00:40,10.86,,4.2121,,15.0751,,34.2038,
2005-12-06 07:00:40,9.931,,4.2108,,15.0789,,34.1892,
2005-12-06 09:00:40,9.152,,4.188,,14.9811,,34.0682,
2005-12-06 11:00:40,9.321,,4.1528,,14.7919,,33.913,
2005-12-06 13:00:40,10.622,,4.1411,,14.6772,,33.9056,
2005-12-06 15:00:40,11.208,,4.1364,,14.6422,,33.8928,
2005-12-06 17:00:40,11.107,,4.1379,,14.6479,,33.901,
2005-12-06 19:00:40,10.59,,4.1404,,14.6698,,33.9056,
2005-12-06 21:00:40,9.959,,4.1407,,14.6829,,33.8966,
2005-12-06 23:00:40,9.77,,4.1328,,14.6324,,33.8684,
2005-12-07 01:00:40,10.1,,4.1329,,14.6071,,33.8917,
2005-12-07 03:00:40,10.909,,4.1272,,14.5534,,33.8856,
2005-12-07 05:00:40,11.063,,4.1196,,14.4838,,33.8774,
2005-12-07 07:00:40,10.472,,4.1166,,14.461,,33.8698,
2005-12-07 09:00:40,9.896,,4.1117,,14.4073,,33.8715,
2005-12-07 11:00:40,9.745,,4.1053,,14.3609,,33.8537,
2005-12-07 13:00:40,10.342,,4.0997,,14.317,,33.8399,
2005-12-07 15:00:40,10.819,,4.0979,,14.3008,,33.8374,
2005-12-07 17:00:40,11.262,,4.0994,,14.3208,,33.8338,
2005-12-07 19:00:40,11.093,,4.0936,,14.2718,,33.8231,
2005-12-07 21:00:40,10.206,,4.0996,,14.3262,,33.8314,
2005-12-07 23:00:40,9.703,,4.0971,,14.3093,,33.8232,
2005-12-08 01:00:40,9.997,,4.085,,14.1995,,33.8078,
2005-12-08 03:00:40,10.582,,4.0783,,14.1352,,33.8015,
2005-12-08 05:00:40,11.038,,4.0685,,14.0277,,33.8051,
2005-12-08 07:00:40,10.95,,4.0656,,13.9833,,33.8175,
2005-12-08 09:00:40,10.424,,4.0567,,13.8947,,33.8129,
2005-12-08 11:00:40,9.826,,4.0562,,13.8898,,33.8128,
2005-12-08 13:00:40,9.935,,4.0506,,13.8266,,33.8167,
2005-12-08 15:00:40,10.582,,4.0421,,13.7256,,33.8261,
2005-12-08 17:00:40,11.257,,4.0403,,13.6842,,33.8455,
2005-12-08 19:00:40,11.058,,4.0365,,13.6545,,33.8359,
2005-12-08 21:00:40,10.508,,4.0308,,13.6106,,33.822,
2005-12-08 23:00:40,10.15,,4.0241,,13.5527,,33.8104,
2005-12-09 01:00:40,9.859,,4.0176,,13.5047,,33.792,
2005-12-09 03:00:40,10.331,,4.0168,,13.4852,,33.8017,
2005-12-09 05:00:40,11.197,,4.038,,13.5933,,33.9043,
2005-12-09 07:00:40,11.75,,4.0447,,13.6425,,33.9238,
2005-12-09 09:00:40,10.504,,4.0443,,13.6474,,33.916,
2005-12-09 11:00:40,10.133,,4.0287,,13.5761,,33.8328,
2005-12-09 13:00:40,9.858,,4.0308,,13.6011,,33.8305,
2005-12-09 15:00:40,10.021,,4.026,,13.5835,,33.8011,
2005-12-09 17:00:40,10.65,,4.026,,13.5891,,33.7958,
2005-12-09 19:00:40,11.241,,4.0331,,13.6243,,33.8315,
2005-12-09 21:00:40,10.681,,4.0408,,13.6671,,33.8659,
2005-12-09 23:00:40,10.062,,4.0495,,13.7126,,33.9069,
2005-12-10 01:00:40,9.45,,4.0489,,13.7078,,33.9057,
2005-12-10 03:00:40,9.766,,4.0458,,13.6911,,33.8914,
2005-12-10 05:00:40,10.581,,4.0322,,13.604,,33.8414,
2005-12-10 07:00:40,11.124,,3.999,,13.3552,,33.75,
2005-12-10 09:00:40,10.956,,3.9893,,13.2818,,33.7233,
2005-12-10 11:00:40,10.491,,3.9772,,13.183,,33.6972,
2005-12-10 13:00:40,9.983,,3.9651,,13.0827,,33.6719,
2005-12-10 15:00:40,9.804,,3.9595,,13.0349,,33.6613,
2005-12-10 17:00:40,10.475,,3.961,,13.0494,,33.6622,
2005-12-10 19:00:40,10.991,,3.9697,,13.1077,,33.6921,
2005-12-10 21:00:40,11.071,,3.9723,,13.1448,,33.6839,
2005-12-10 23:00:40,10.406,,3.9801,,13.2329,,33.68,
2005-12-11 01:00:40,9.689,,3.9811,,13.2448,,33.679,
2005-12-11 03:00:40,9.606,,3.9872,,13.3218,,33.6691,
2005-12-11 05:00:40,10.046,,3.9919,,13.3586,,33.6805,
2005-12-11 07:00:40,10.971,,3.9896,,13.3199,,33.692,
2005-12-11 09:00:40,11.054,,3.9867,,13.2727,,33.7064,
2005-12-11 11:00:40,10.509,,3.9796,,13.1816,,33.7213,
2005-12-11 13:00:40,9.787,,3.9617,,13.0284,,33.6877,
2005-12-11 15:00:40,9.342,,3.9512,,12.922,,33.6825,
2005-12-11 17:00:40,9.568,,3.9505,,12.9069,,33.6894,
2005-12-11 19:00:40,10.526,,3.9532,,12.9354,,33.6898,
2005-12-11 21:00:40,10.825,,3.9589,,12.9917,,33.6937,
2005-12-11 23:00:40,10.579,,3.9637,,13.0457,,33.6911,
2005-12-12 01:00:40,9.696,,3.9724,,13.1081,,33.7186,
2005-12-12 03:00:40,9.353,,3.9961,,13.1428,,33.9123,
2005-12-12 05:00:40,9.842,,4.0156,,13.2378,,34.0114,
2005-12-12 07:00:40,10.675,,4.017,,13.2437,,34.0187,
2005-12-12 09:00:40,11.069,,4.0101,,13.1996,,33.9929,
2005-12-12 11:00:40,11.082,,3.9951,,13.091,,33.9478,
2005-12-12 13:00:40,10.368,,3.9813,,12.9943,,33.9044,
2005-12-12 15:00:40,9.716,,3.9628,,12.859,,33.8494,
2005-12-12 17:00:40,9.698,,3.9637,,12.8527,,33.8636,
2005-12-12 19:00:40,10.328,,3.9896,,12.9697,,34.0047,
2005-12-12 21:00:40,10.882,,3.9943,,12.9872,,34.0341,
2005-12-12 23:00:40,10.9,,3.987,,12.9813,,33.97,
2005-12-13 01:00:40,10.214,,3.9603,,12.8652,,33.8199,
2005-12-13 03:00:40,9.457,,3.9457,,12.7486,,33.7852,
2005-12-13 05:00:40,9.504,,3.9498,,12.7583,,33.8158,
2005-12-13 07:00:40,10.13,,3.9529,,12.7612,,33.8423,
2005-12-13 09:00:40,11.029,,3.9513,,12.7058,,33.8766,
2005-12-13 11:00:40,11.289,,3.9472,,12.6502,,33.8879,
2005-12-13 13:00:40,10.7,,3.9348,,12.5595,,33.8507,
2005-12-13 15:00:40,10.013,,3.9295,,12.5167,,33.8381,
2005-12-13 17:00:40,9.692,,3.9308,,12.5315,,33.8381,
2005-12-13 19:00:40,10.166,,3.9351,,12.5453,,33.8661,
2005-12-13 21:00:40,10.838,,3.938,,12.5633,,33.8775,
2005-12-13 23:00:40,11.185,,3.941,,12.5919,,33.8802,
2005-12-14 01:00:40,10.681,,3.9275,,12.5349,,33.8027,
2005-12-14 03:00:40,9.85,,3.9026,,12.376,,33.7069,
2005-12-14 05:00:40,9.695,,3.8925,,12.2748,,33.6997,
2005-12-14 07:00:40,10.171,,3.8887,,12.2127,,33.7195,
2005-12-14 09:00:40,11.05,,3.8848,,12.1393,,33.7477,
2005-12-14 11:00:40,11.584,,3.8746,,12.0623,,33.7181,
2005-12-14 13:00:40,11.252,,3.8689,,11.9976,,33.7212,
2005-12-14 15:00:40,10.432,,3.8601,,11.9228,,33.7036,
2005-12-14 17:00:40,9.794,,3.8611,,11.9265,,33.7106,
2005-12-14 19:00:40,9.97,,3.8656,,11.9406,,33.7417,
2005-12-14 21:00:40,10.518,,3.863,,11.9346,,33.7214,
2005-12-14 23:00:40,11.152,,3.8602,,11.9086,,33.7171,
2005-12-15 01:00:40,10.982,,3.863,,11.9073,,33.7453,
2005-12-15 03:00:40,10.125,,3.8525,,11.8238,,33.7195,
2005-12-15 05:00:40,9.706,,3.8462,,11.7594,,33.7168,
2005-12-15 07:00:40,10.017,,3.8475,,11.7431,,33.7438,
2005-12-15 09:00:40,10.916,,3.8552,,11.784,,33.7822,
2005-12-15 11:00:40,11.453,,3.8694,,11.8501,,33.8602,
2005-12-15 13:00:40,11.39,,3.8765,,11.8845,,33.8981,
2005-12-15 15:00:40,10.864,,3.8621,,11.8001,,33.8345,
2005-12-15 17:00:40,9.971,,3.8665,,11.8364,,33.8446,
2005-12-15 19:00:40,9.839,,3.8584,,11.796,,33.8028,
2005-12-15 21:00:40,10.498,,3.854,,11.8015,,33.7548,
2005-12-15 23:00:40,10.616,,3.8486,,11.782,,33.7188,
2005-12-16 01:00:40,10.942,,3.8448,,11.7697,,33.6935,
2005-12-16 03:00:40,10.465,,3.8406,,11.7574,,33.663,
2005-12-16 05:00:40,9.523,,3.8313,,11.6933,,33.6315,
2005-12-16 07:00:40,9.344,,3.8363,,11.7351,,33.6417,
2005-12-16 09:00:40,9.788,,3.8317,,11.6945,,33.634,
2005-12-16 11:00:40,10.887,,3.8467,,11.7893,,33.6937,
2005-12-16 13:00:40,11.454,,3.8582,,11.8484,,33.752,
2005-12-16 15:00:40,10.8,,3.8644,,11.888,,33.7769,
2005-12-16 17:00:40,10.128,,3.8584,,11.8446,,33.7577,
2005-12-16 19:00:40,9.676,,3.8615,,11.8683,,33.7667,
2005-12-16 21:00:40,10.041,,3.8711,,11.9252,,33.8088,
2005-12-16 23:00:40,10.548,,3.8781,,11.9691,,33.8364,
2005-12-17 01:00:40,11.053,,3.8844,,12.0106,,33.8598,
2005-12-17 03:00:40,10.476,,3.8858,,12.0238,,33.8622,
2005-12-17 05:00:40,9.977,,3.8876,,12.0208,,33.8827,
2005-12-17 07:00:40,9.689,,3.8934,,12.0399,,33.9219,
2005-12-17 09:00:40,10.013,,3.8979,,12.0585,,33.9484,
2005-12-17 11:00:40,10.839,,3.9038,,12.0775,,33.9876,
2005-12-17 13:00:40,11.314,,3.9106,,12.1092,,34.0248,
2005-12-17 15:00:40,11.14,,3.9135,,12.1274,,34.0367,
2005-12-17 17:00:40,10.351,,3.9144,,12.1316,,34.042,
2005-12-17 19:00:40,9.831,,3.9164,,12.1395,,34.0538,
2005-12-17 21:00:40,10.015,,3.9178,,12.1488,,34.059,
2005-12-17 23:00:40,10.417,,3.9064,,12.0955,,33.9969,
2005-12-18 01:00:40,11.158,,3.8829,,11.9688,,33.8836,
2005-12-18 03:00:40,10.816,,3.8693,,11.8923,,33.8209,
2005-12-18 05:00:40,10.333,,3.8604,,11.8479,,33.775,
2005-12-18 07:00:40,9.843,,3.8455,,11.7522,,33.7161,
2005-12-18 09:00:40,10.05,,3.8315,,11.6702,,33.654,
2005-12-18 11:00:40,10.883,,3.8362,,11.7093,,33.6636,
2005-12-18 13:00:40,11.141,,3.8435,,11.7653,,33.684,
2005-12-18 15:00:40,11.411,,3.8424,,11.7625,,33.6755,
2005-12-18 17:00:40,10.656,,3.8353,,11.7146,,33.6506,
2005-12-18 19:00:40,9.897,,3.8338,,11.704,,33.6457,
2005-12-18 21:00:40,9.84,,3.8321,,11.6913,,33.6409,
2005-12-18 23:00:40,10.421,,3.8283,,11.6702,,33.6227,
2005-12-19 01:00:40,10.878,,3.8278,,11.6706,,33.6164,
2005-12-19 03:00:40,10.91,,3.8277,,11.6787,,33.6084,
2005-12-19 05:00:40,10.698,,3.8212,,11.6384,,33.5811,
2005-12-19 07:00:40,10.005,,3.815,,11.5932,,33.5622,
2005-12-19 09:00:40,9.841,,3.8155,,11.6078,,33.5538,
2005-12-19 11:00:40,10.406,,3.8025,,11.5212,,33.5048,
2005-12-19 13:00:40,11.14,,3.8014,,11.5194,,33.4947,
2005-12-19 15:00:40,11.199,,3.8002,,11.5234,,33.4796,
2005-12-19 17:00:40,10.897,,3.8017,,11.5392,,33.4802,
2005-12-19 19:00:40,10.179,,3.8024,,11.5562,,33.4724,
2005-12-19 21:00:40,9.851,,3.8002,,11.5242,,33.4789,
2005-12-19 23:00:40,10.267,,3.8051,,11.5596,,33.4954,
2005-12-20 01:00:40,10.827,,3.808,,11.5759,,33.5084,
2005-12-20 03:00:40,10.908,,3.8063,,11.5747,,33.4934,
2005-12-20 05:00:40,10.695,,3.7969,,11.4906,,33.4766,
2005-12-20 07:00:40,10.241,,3.7959,,11.4813,,33.4758,
2005-12-20 09:00:40,9.878,,3.7974,,11.4741,,33.4977,
2005-12-20 11:00:40,9.994,,3.7871,,11.418,,33.4467,
2005-12-20 13:00:40,10.793,,3.7792,,11.3218,,33.4554,
2005-12-20 15:00:40,11.228,,3.7919,,11.3952,,33.5144,
2005-12-20 17:00:40,10.891,,3.7974,,11.4281,,33.5387,
2005-12-20 19:00:40,10.326,,3.7997,,11.4456,,33.5452,
2005-12-20 21:00:40,9.958,,3.7998,,11.444,,33.5485,
2005-12-20 23:00:40,10.087,,3.8023,,11.4547,,33.5627,
2005-12-21 01:00:40,10.419,,3.8061,,11.4785,,33.5781,
2005-12-21 03:00:40,10.63,,3.806,,11.4752,,33.5806,
2005-12-21 05:00:40,10.834,,3.8044,,11.4608,,33.5776,
2005-12-21 07:00:40,10.46,,3.8047,,11.4666,,33.5757,
2005-12-21 09:00:40,9.829,,3.7996,,11.4198,,33.5677,
2005-12-21 11:00:40,9.895,,3.7815,,11.2854,,33.5116,
2005-12-21 13:00:40,10.684,,3.7655,,11.1477,,33.479,
2005-12-21 15:00:40,11.093,,3.7684,,11.1522,,33.5028,
2005-12-21 17:00:40,10.975,,3.7707,,11.1646,,33.5149,
2005-12-21 19:00:40,10.527,,3.7722,,11.1758,,33.5192,
2005-12-21 21:00:40,10.039,,3.7737,,11.1802,,33.5308,
2005-12-21 23:00:40,9.928,,3.7756,,11.2056,,33.526,
2005-12-22 01:00:40,10.326,,3.7674,,11.1363,,33.5078,
2005-12-22 03:00:40,10.688,,3.7693,,11.1512,,33.5129,
2005-12-22 05:00:40,10.822,,3.7696,,11.1512,,33.516,
2005-12-22 07:00:40,10.594,,3.7699,,11.1409,,33.5287,
2005-12-22 09:00:40,10.035,,3.768,,11.1182,,33.5308,
2005-12-22 11:00:40,9.943,,3.7664,,11.0961,,33.5352,
2005-12-22 13:00:40,10.333,,3.7204,,10.7109,,33.4286,
2005-12-22 15:00:40,10.89,,3.7279,,10.7507,,33.4669,
2005-12-22 17:00:40,11.081,,3.7356,,10.8152,,33.4852,
2005-12-22 19:00:40,10.636,,3.7385,,10.8392,,33.4922,
2005-12-22 21:00:40,10.153,,3.7331,,10.7916,,33.4821,
2005-12-22 23:00:40,10.011,,3.7343,,10.7973,,33.4884,
2005-12-23 01:00:40,10.106,,3.7399,,10.8306,,33.5146,
2005-12-23 03:00:40,10.548,,3.7407,,10.8345,,33.5185,
2005-12-23 05:00:40,10.846,,3.7433,,10.8526,,33.527,
2005-12-23 07:00:40,10.79,,3.7463,,10.8793,,33.5333,
2005-12-23 09:00:40,10.268,,3.7299,,10.7399,,33.4969,
2005-12-23 11:00:40,9.959,,3.7114,,10.583,,33.4559,
2005-12-23 13:00:40,10.047,,3.709,,10.5464,,33.4656,
2005-12-23 15:00:40,10.634,,3.7191,,10.6165,,33.5026,
2005-12-23 17:00:40,10.922,,3.7245,,10.6521,,33.5232,
2005-12-23 19:00:40,10.719,,3.7263,,10.67,,33.5256,
2005-12-23 21:00:40,10.197,,3.7244,,10.6534,,33.5213,
2005-12-23 23:00:40,9.928,,3.722,,10.6354,,33.5138,
2005-12-24 01:00:40,9.966,,3.7249,,10.6616,,33.5188,
2005-12-24 03:00:40,10.365,,3.7143,,10.5729,,33.4943,
2005-12-24 05:00:40,10.742,,3.72,,10.6302,,33.4984,
2005-12-24 07:00:40,10.849,,3.7237,,10.6719,,33.4978,
2005-12-24 09:00:40,10.517,,3.722,,10.6627,,33.4888,
2005-12-24 11:00:40,9.945,,3.7261,,10.7036,,33.4928,
2005-12-24 13:00:40,9.859,,3.7343,,10.774,,33.5102,
2005-12-24 15:00:40,10.252,,3.7227,,10.6875,,33.4732,
2005-12-24 17:00:40,10.606,,3.6998,,10.4804,,33.4336,
2005-12-24 19:00:40,10.661,,3.7028,,10.5035,,33.4426,
2005-12-24 21:00:40,10.372,,3.7013,,10.4915,,33.4386,
2005-12-24 23:00:40,9.969,,3.6988,,10.4761,,33.4277,
2005-12-25 01:00:40,9.771,,3.699,,10.4854,,33.421,
2005-12-25 03:00:40,9.936,,3.8192,,11.262,,33.9061,
2005-12-25 05:00:40,10.63,,3.8552,,11.456,,34.0821,
2005-12-25 07:00:40,11.099,,3.874,,11.5497,,34.181,
2005-12-25 09:00:40,10.751,,3.8775,,11.5637,,34.2022,
2005-12-25 11:00:40,10.129,,3.8613,,11.4697,,34.1301,
2005-12-25 13:00:40,9.909,,3.8544,,11.4259,,34.1028,
2005-12-25 15:00:40,10.261,,3.8539,,11.4157,,34.1071,
2005-12-25 17:00:40,10.188,,3.8744,,11.5432,,34.1906,
2005-12-25 19:00:40,10.676,,3.885,,11.604,,34.2392,
2005-12-25 21:00:40,10.234,,3.8883,,11.6216,,34.2555,
2005-12-25 23:00:40,10.146,,3.8973,,11.6654,,34.3026,
2005-12-26 01:00:40,9.588,,3.9061,,11.7107,,34.3477,
2005-12-26 03:00:40,9.547,,3.9191,,11.7652,,34.4249,
2005-12-26 05:00:40,10.022,,3.9192,,11.7474,,34.4423,
2005-12-26 07:00:40,10.659,,3.9252,,11.775,,34.4752,
2005-12-26 09:00:40,10.862,,3.9326,,11.8175,,34.5074,
2005-12-26 11:00:40,10.345,,3.9429,,11.8696,,34.5602,
2005-12-26 13:00:40,9.798,,3.9553,,11.9334,,34.622,
2005-12-26 15:00:40,9.609,,3.9485,,11.8959,,34.5913,
2005-12-26 17:00:40,9.894,,3.8386,,11.2616,,34.098,
2005-12-26 19:00:40,10.413,,3.8148,,11.1194,,33.9938,
2005-12-26 21:00:40,10.393,,3.8276,,11.2088,,34.038,
2005-12-26 23:00:40,10.121,,3.8291,,11.2283,,34.0352,
2005-12-27 01:00:40,9.739,,3.8119,,11.1264,,33.9584,
2005-12-27 03:00:40,9.561,,3.8072,,11.1051,,33.932,
2005-12-27 05:00:40,9.972,,3.8026,,11.0611,,33.9265,
2005-12-27 07:00:40,10.834,,3.8196,,11.1306,,34.0302,
2005-12-27 09:00:40,11.005,,3.8364,,11.2086,,34.1251,
2005-12-27 11:00:40,10.657,,3.8534,,11.2825,,34.2251,
2005-12-27 13:00:40,10.067,,3.8622,,11.3231,,34.275,
2005-12-27 15:00:40,9.743,,3.8713,,11.3627,,34.3281,
2005-12-27 17:00:40,9.952,,3.8722,,11.3565,,34.3426,
2005-12-27 19:00:40,10.483,,3.872,,11.352,,34.3444,
2005-12-27 21:00:40,10.727,,3.872,,11.3465,,34.3494,
2005-12-27 23:00:40,10.586,,3.8722,,11.347,,34.3512,
2005-12-28 01:00:40,9.975,,3.8731,,11.3545,,34.3535,
2005-12-28 03:00:40,9.565,,3.8726,,11.3336,,34.3677,
2005-12-28 05:00:40,9.881,,3.8767,,11.3458,,34.3975,
2005-12-28 07:00:40,10.702,,3.882,,11.367,,34.4297,
2005-12-28 09:00:40,11.199,,3.8839,,11.3806,,34.4349,
2005-12-28 11:00:40,11.074,,3.8821,,11.3775,,34.4201,
2005-12-28 13:00:40,10.423,,3.8781,,11.3666,,34.3915,
2005-12-28 15:00:40,9.887,,3.8758,,11.3597,,34.3747,
2005-12-28 17:00:40,9.731,,3.8773,,11.3748,,34.3764,
2005-12-28 19:00:40,10.168,,3.8783,,11.3833,,34.3776,
2005-12-28 21:00:40,10.69,,3.8782,,11.3863,,34.3739,
2005-12-28 23:00:40,10.808,,3.88,,11.4024,,34.3767,
2005-12-29 01:00:40,10.19,,3.8775,,11.3913,,34.3626,
2005-12-29 03:00:40,9.542,,3.8761,,11.3899,,34.3499,
2005-12-29 05:00:40,9.61,,3.8795,,11.4009,,34.3737,
2005-12-29 07:00:40,10.202,,3.883,,11.4154,,34.3942,
2005-12-29 09:00:40,11.184,,3.8849,,11.4221,,34.4061,
2005-12-29 11:00:40,10.947,,3.8823,,11.4051,,34.3971,
2005-12-29 13:00:40,10.783,,3.882,,11.4131,,34.3863,
2005-12-29 15:00:40,9.805,,3.8792,,11.4044,,34.3668,
2005-12-29 17:00:40,9.201,,3.8823,,11.4333,,34.3709,
2005-12-29 19:00:40,10.136,,3.8831,,11.4418,,34.3706,
2005-12-29 21:00:40,10.127,,3.8945,,11.4863,,34.4417,
2005-12-29 23:00:40,10.54,,3.9042,,11.5313,,34.4957,
2005-12-30 01:00:40,10.58,,3.9092,,11.5542,,34.5234,
2005-12-30 03:00:40,9.851,,3.9114,,11.5652,,34.5348,
2005-12-30 05:00:40,9.387,,3.9159,,11.5917,,34.5551,
2005-12-30 07:00:40,9.942,,3.9264,,11.6311,,34.6207,
2005-12-30 09:00:40,11.192,,3.9359,,11.6703,,34.6768,
2005-12-30 11:00:40,11.369,,3.9188,,11.7007,,34.4807,
2005-12-30 13:00:40,11.175,,3.9462,,11.7178,,34.7337,
2005-12-30 15:00:40,10.279,,3.946,,11.7183,,34.7323,
2005-12-30 17:00:40,9.706,,3.9471,,11.7225,,34.7393,
2005-12-30 19:00:40,9.807,,3.9491,,11.731,,34.7505,
2005-12-30 21:00:40,10.428,,3.9485,,11.7367,,34.7396,
2005-12-30 23:00:40,11.088,,3.9446,,11.7247,,34.712,
2005-12-31 01:00:40,10.975,,3.9387,,11.7062,,34.6717,
2005-12-31 03:00:40,10.102,,3.939,,11.7153,,34.6663,
2005-12-31 05:00:40,9.29,,3.9406,,11.728,,34.6701,
2005-12-31 07:00:40,9.738,,3.9447,,11.741,,34.6987,
2005-12-31 09:00:40,10.533,,3.9531,,11.784,,34.7396,
2005-12-31 11:00:40,11.332,,3.9696,,11.8603,,34.8296,
2005-12-31 13:00:40,11.51,,3.9755,,11.887,,34.8625,
2005-12-31 15:00:40,10.893,,3.971,,11.8712,,34.8331,
2005-12-31 17:00:40,9.781,,3.9646,,11.8446,,34.7963,
2005-12-31 19:00:40,9.442,,3.9694,,11.8701,,34.8195,
2005-12-31 21:00:40,9.845,,3.9775,,11.9052,,34.866,
2005-12-31 23:00:40,10.987,,3.9905,,11.9637,,34.9379,
2006-01-01 01:00:40,10.963,,3.9952,,11.987,,34.9618,
2006-01-01 03:00:40,10.366,,4.0015,,12.0164,,34.9955,
2006-01-01 05:00:40,9.552,,4.0029,,12.0224,,35.0041,
2006-01-01 07:00:40,9.176,,4.0069,,12.0424,,35.0251,
2006-01-01 09:00:40,9.907,,4.0138,,12.0789,,35.0576,
2006-01-01 11:00:40,10.862,,4.0238,,12.1355,,35.1012,
2006-01-01 13:00:40,11.473,,4.0293,,12.1704,,35.1215,
2006-01-01 15:00:40,11.203,,4.0308,,12.1814,,35.1259,
2006-01-01 17:00:40,10.192,,4.0255,,12.1495,,35.1052,
2006-01-01 19:00:40,9.477,,4.0188,,12.1136,,35.0738,
2006-01-01 21:00:40,9.71,,4.0204,,12.127,,35.0763,
2006-01-01 23:00:40,10.737,,4.022,,12.1353,,35.0834,
2006-01-02 01:00:40,11.312,,4.0154,,12.1013,,35.0511,
2006-01-02 03:00:40,10.88,,4.0121,,12.0876,,35.032,
2006-01-02 05:00:40,10.168,,4.0086,,12.0728,,35.0126,
2006-01-02 07:00:40,9.572,,4.0085,,12.0753,,35.0096,
2006-01-02 09:00:40,9.741,,4.0102,,12.0844,,35.0166,
2006-01-02 11:00:40,10.744,,4.0117,,12.094,,35.0225,
2006-01-02 13:00:40,11.56,,4.0093,,12.0824,,35.0092,
2006-01-02 15:00:40,11.524,,4.0027,,12.052,,34.9741,
2006-01-02 17:00:40,10.777,,3.9925,,12.0134,,34.9105,
2006-01-02 19:00:40,9.849,,3.9869,,12.0058,,34.8637,
2006-01-02 21:00:40,9.474,,3.9861,,12.0088,,34.8531,
2006-01-02 23:00:40,10.241,,3.9878,,12.0174,,34.8613,
2006-01-03 01:00:40,10.673,,3.9807,,12.0012,,34.807,
2006-01-03 03:00:40,11.271,,3.9771,,11.9998,,34.773,
2006-01-03 05:00:40,10.482,,3.9689,,11.9888,,34.7034,
2006-01-03 07:00:40,9.702,,3.955,,11.9581,,34.5966,
2006-01-03 09:00:40,9.601,,3.9645,,11.9916,,34.6587,
2006-01-03 11:00:40,10.088,,3.9702,,12.0009,,34.7048,
2006-01-03 13:00:40,10.772,,3.9833,,12.0413,,34.7943,
2006-01-03 15:00:40,11.512,,3.9696,,12.0069,,34.6926,
2006-01-03 17:00:40,10.963,,3.9749,,12.0307,,34.7227,
2006-01-03 19:00:40,10.083,,3.9788,,12.0487,,34.7442,
2006-01-03 21:00:40,9.406,,3.9851,,12.0663,,34.7896,
2006-01-03 23:00:40,9.862,,3.9881,,12.0712,,34.8143,
2006-01-04 01:00:40,10.789,,3.995,,12.0942,,34.859,
2006-01-04 03:00:40,11.066,,3.9967,,12.1038,,34.8664,
2006-01-04 05:00:40,10.928,,3.9903,,12.0878,,34.8192,
2006-01-04 07:00:40,10.004,,3.9767,,12.0563,,34.7167,
