% 
% Platform OCP1
% Location 34 28.580 deg N  77 16.783 deg W
% Quality  1 = good, 2 = suspect, 3 = suspect
% 
% Depth  0 m
%
# sea_surface_wave_significant_height (m)
# sea_surface_wave_from_direction (deg N)
# sea_surface_dominant_wave_period (s)
%
timestamp_utc,sea_surface_wave_significant_height,sea_surface_wave_from_direction,sea_surface_dominant_wave_period
2010-03-07 19:50:00,0.29,169,12.1
2010-03-07 20:50:00,0.32,158,13.4
2010-03-07 21:50:00,0.31,170,13.4
2010-03-07 22:50:00,0.3,162,12.1
2010-03-07 23:50:00,0.29,159,12.1
2010-03-08 00:50:00,0.31,176,12.1
2010-03-08 01:50:00,0.3,153,12.1
2010-03-08 02:50:00,0.28,170,12.1
2010-03-08 03:50:00,0.29,159,11.1
2010-03-08 04:50:00,0.32,168,12.1
2010-03-08 05:50:00,0.38,175,12.1
2010-03-08 06:50:00,0.42,156,12.1
2010-03-08 07:50:00,0.42,167,13.4
2010-03-08 08:50:00,0.44,160,12.1
2010-03-08 09:50:00,0.42,154,13.4
2010-03-08 10:50:00,0.4,162,13.4
2010-03-08 11:50:00,0.44,191,4.1
2010-03-08 12:50:00,0.46,200,4.2
2010-03-08 13:50:00,0.44,201,3.9
2010-03-08 14:50:00,0.44,191,4.2
2010-03-08 15:50:00,0.44,159,12.1
2010-03-08 16:50:00,0.43,183,11.1
2010-03-08 17:50:00,0.42,194,4.6
2010-03-08 18:50:00,0.43,190,4.2
2010-03-08 19:50:00,0.4,203,4.5
2010-03-08 20:50:00,0.39,167,12.1
2010-03-08 21:50:00,0.37,162,12.1
2010-03-08 22:50:00,0.34,220,2.7
2010-03-08 23:50:00,0.33,152,11.1
2010-03-09 00:50:00,0.3,152,12.1
2010-03-09 01:50:00,0.29,158,12.1
2010-03-09 02:50:00,0.3,157,11.1
2010-03-09 03:50:00,0.34,198,5.2
2010-03-09 04:50:00,0.39,193,5
2010-03-09 05:50:00,0.37,162,11.1
2010-03-09 06:50:00,0.36,195,5
2010-03-09 07:50:00,0.39,200,4.2
2010-03-09 08:50:00,0.4,193,4.6
2010-03-09 09:50:00,0.38,194,4.5
2010-03-09 10:50:00,0.37,192,4.6
2010-03-09 11:50:00,0.31,202,4.3
2010-03-09 12:50:00,0.29,165,12.1
2010-03-09 13:50:00,0.25,166,12.1
2010-03-09 14:50:00,0.24,180,4.3
2010-03-09 15:50:00,0.25,184,4.5
2010-03-09 16:50:00,0.25,152,8.8
2010-03-09 17:50:00,0.26,154,11.1
2010-03-09 18:50:00,0.26,153,11.1
2010-03-09 19:50:00,0.25,168,12.1
2010-03-09 20:50:00,0.27,152,11.1
2010-03-09 21:50:00,0.35,201,2.8
2010-03-09 22:50:00,0.36,190,3
2010-03-09 23:50:00,0.42,199,3.3
2010-03-10 00:50:00,0.38,216,3.2
2010-03-10 01:50:00,0.37,209,3.2
2010-03-10 02:50:00,0.38,204,3.3
2010-03-10 03:50:00,0.37,179,3.5
2010-03-10 04:50:00,0.35,198,3.7
2010-03-10 05:50:00,0.38,203,3.4
2010-03-10 06:50:00,0.37,224,3.4
2010-03-10 07:50:00,0.37,208,3.5
2010-03-10 08:50:00,0.38,189,3.6
2010-03-10 09:50:00,0.36,206,3.8
2010-03-10 10:50:00,0.28,211,3.7
2010-03-10 11:50:00,0.3,192,3.7
2010-03-10 12:50:00,0.28,186,3.6
2010-03-10 13:50:00,0.26,199,3.6
2010-03-10 14:50:00,0.28,164,3.8
2010-03-10 15:50:00,0.26,150,3.6
2010-03-10 16:50:01,0.28,181,3.6
2010-03-10 17:50:01,0.27,189,3.9
2010-03-10 18:50:01,0.26,173,12.1
2010-03-10 19:50:01,0.27,184,3.4
2010-03-10 20:50:01,0.26,166,10.2
2010-03-10 21:50:01,0.26,178,3.7
2010-03-10 22:50:01,0.26,184,4.1
2010-03-10 23:50:01,0.3,175,3.9
2010-03-11 00:50:01,0.26,194,4.2
2010-03-11 01:50:01,0.23,193,3.8
2010-03-11 02:50:01,0.23,185,3.8
2010-03-11 03:50:01,0.24,190,3.8
2010-03-11 04:50:01,0.26,158,11.1
2010-03-11 05:50:01,0.27,192,3.7
2010-03-11 06:50:01,0.29,171,3.4
2010-03-11 07:50:01,0.33,169,3.3
2010-03-11 08:50:01,0.39,163,4.1
2010-03-11 09:50:01,0.39,177,4.1
2010-03-11 10:50:01,0.36,181,4.1
2010-03-11 11:50:01,0.36,175,5
2010-03-11 12:50:01,0.39,178,5.4
2010-03-11 13:50:01,0.41,164,5.4
2010-03-11 14:50:01,0.4,190,4.8
2010-03-11 15:50:01,0.48,171,5.9
2010-03-11 16:50:01,0.48,169,5.2
2010-03-11 17:50:01,0.62,187,5.4
2010-03-11 18:50:01,0.65,166,6.2
2010-03-11 19:50:01,0.91,178,5.9
2010-03-11 20:50:01,0.77,198,5.7
2010-03-11 21:50:01,0.8,178,6.5
2010-03-11 22:50:01,0.76,171,6.5
2010-03-11 23:50:01,0.81,179,6.9
2010-03-12 00:50:01,0.81,171,6.5
2010-03-12 01:50:01,0.73,172,6.9
2010-03-12 02:50:01,0.64,178,7.7
2010-03-12 03:50:01,0.64,186,6.9
2010-03-12 04:50:01,0.69,166,7.3
2010-03-12 05:50:01,0.79,154,6.9
2010-03-12 06:50:01,0.98,168,7.7
2010-03-12 07:50:01,1.32,172,7.7
2010-03-12 08:50:01,1.48,168,8.2
2010-03-12 09:50:01,1.37,172,8.2
2010-03-12 10:50:01,1.48,169,9.4
2010-03-12 11:50:01,1.38,185,10.2
2010-03-12 12:50:01,1.35,172,10.2
2010-03-12 13:50:01,1.39,170,8.8
2010-03-12 14:50:01,1.34,173,10.2
2010-03-12 15:50:01,1.12,174,10.2
2010-03-12 16:50:01,1.06,176,9.4
2010-03-12 17:50:01,1.07,177,10.2
2010-03-12 18:50:01,0.95,172,8.8
2010-03-12 19:50:01,0.95,169,8.8
2010-03-12 20:50:01,1.02,168,10.2
2010-03-12 21:50:01,1,171,10.2
2010-03-12 22:50:01,0.97,169,10.2
2010-03-12 23:50:01,0.83,163,10.2
2010-03-13 00:50:01,0.82,168,11.1
2010-03-13 01:50:01,0.79,168,10.2
2010-03-13 02:50:01,0.75,170,9.4
2010-03-13 03:50:01,0.68,175,9.4
2010-03-13 04:50:01,0.67,173,10.2
2010-03-13 05:50:01,0.8,175,8.8
2010-03-13 06:50:01,0.8,174,6.9
2010-03-13 07:50:01,0.72,161,8.8
2010-03-13 08:50:01,0.74,165,8.8
2010-03-13 09:50:01,0.73,179,7.7
2010-03-13 10:50:01,0.76,184,7.3
2010-03-13 11:50:01,0.67,179,7.3
2010-03-13 12:50:01,0.71,185,7.3
2010-03-13 13:50:01,0.65,185,8.8
2010-03-13 14:50:01,0.57,163,7.3
2010-03-13 15:50:01,0.6,171,8.8
2010-03-13 16:50:01,0.57,175,8.8
2010-03-13 17:50:01,0.66,169,8.8
2010-03-13 18:50:01,0.8,181,7.7
2010-03-13 19:50:01,0.87,177,7.7
2010-03-13 20:50:01,1.03,182,7.7
2010-03-13 21:50:01,1.09,209,5
2010-03-13 22:50:01,1.23,182,6.2
2010-03-13 23:50:01,1.26,203,5.9
2010-03-14 00:50:01,1.14,199,5.9
2010-03-14 01:50:01,1.16,177,5.9
2010-03-14 03:50:01,1.14,177,8.8
2010-03-14 04:50:01,0.97,181,6.9
2010-03-14 05:50:01,0.86,181,6.5
2010-03-14 06:50:01,0.82,198,5.2
2010-03-14 07:50:01,0.91,183,6.2
2010-03-14 08:50:01,0.88,184,4.5
2010-03-14 09:50:01,1.08,200,5.7
2010-03-14 10:50:01,1.08,191,5.4
2010-03-14 11:50:01,1.01,201,5.9
2010-03-14 12:50:01,0.98,208,4.8
2010-03-14 13:50:01,0.96,221,4.5
2010-03-14 14:50:01,0.9,200,5.7
2010-03-14 15:50:01,0.93,208,5.4
2010-03-14 16:50:01,0.91,206,5.9
2010-03-14 17:50:01,0.9,181,7.7
2010-03-14 18:50:01,0.93,183,7.3
2010-03-14 19:50:01,0.97,184,7.7
2010-03-14 20:50:01,0.98,191,6.9
2010-03-14 21:50:01,1.03,186,6.9
2010-03-14 22:50:01,0.93,176,6.9
2010-03-14 23:50:01,0.86,198,5.7
2010-03-15 00:50:01,0.85,189,6.5
2010-03-15 01:50:01,0.92,193,6.5
2010-03-15 02:50:01,0.81,199,4.8
2010-03-15 03:50:01,0.84,194,6.2
2010-03-15 04:50:01,0.75,191,6.2
2010-03-15 05:50:01,0.78,202,6.2
2010-03-15 06:50:01,0.79,194,6.9
2010-03-15 07:50:01,0.73,193,5.9
2010-03-15 08:50:01,0.78,189,5.9
2010-03-15 09:50:01,0.79,188,6.2
2010-03-15 10:50:01,0.78,188,6.5
2010-03-15 11:50:01,0.74,192,6.2
2010-03-15 12:50:01,0.74,196,6.5
2010-03-15 13:50:01,0.71,194,5.9
2010-03-15 14:50:01,0.64,196,5.7
2010-03-15 15:50:01,0.58,197,5.4
2010-03-15 16:50:01,0.6,193,6.2
2010-03-15 17:50:01,0.59,208,5.4
2010-03-15 18:50:01,0.63,189,5.7
2010-03-15 19:50:01,0.63,196,5.9
2010-03-15 20:50:01,0.62,198,5.7
2010-03-15 21:50:01,0.61,192,5.4
2010-03-15 22:50:01,0.66,208,5.4
2010-03-15 23:50:01,0.65,207,5.4
2010-03-16 00:50:01,0.58,182,5.7
2010-03-16 01:50:01,0.58,205,4.6
2010-03-16 02:50:01,0.61,201,5.4
2010-03-16 03:50:01,0.5,193,6.2
2010-03-16 04:50:01,0.46,201,4.8
2010-03-16 05:50:01,0.41,196,5.7
2010-03-16 06:50:01,0.4,194,5.9
2010-03-16 07:50:01,0.42,189,6.2
2010-03-16 08:50:01,0.39,200,5.4
2010-03-16 09:50:01,0.4,200,5.9
2010-03-16 10:50:01,0.4,197,5.4
2010-03-16 11:50:01,0.39,199,5.7
2010-03-16 12:50:01,0.34,172,5.4
2010-03-16 13:50:01,0.28,168,12.1
2010-03-16 14:50:01,0.27,171,11.1
2010-03-16 15:50:01,0.24,204,5
2010-03-16 16:50:01,0.19,169,12.1
2010-03-16 17:50:01,0.2,164,12.1
2010-03-16 18:50:01,0.2,164,11.1
2010-03-16 19:50:01,0.19,153,11.1
2010-03-16 20:50:01,0.23,160,11.1
2010-03-16 21:50:01,0.23,141,9.4
2010-03-16 22:50:01,0.23,166,11.1
2010-03-16 23:50:01,0.26,159,9.4
2010-03-17 00:50:01,0.26,138,11.1
2010-03-17 01:50:01,0.21,165,12.1
2010-03-17 02:50:01,0.21,168,11.1
2010-03-17 03:50:01,0.23,164,11.1
2010-03-17 04:50:01,0.21,156,10.2
2010-03-17 05:50:01,0.2,152,10.2
2010-03-17 06:50:01,0.2,159,11.1
2010-03-17 07:50:01,0.2,165,10.2
2010-03-17 08:50:01,0.22,161,10.2
2010-03-17 09:50:01,0.24,176,10.2
2010-03-17 10:50:01,0.27,157,11.1
2010-03-17 11:50:01,0.24,154,12.1
2010-03-17 12:50:01,0.24,178,12.1
2010-03-17 13:50:01,0.24,190,12.1
2010-03-17 14:50:01,0.21,160,10.2
2010-03-17 15:50:01,0.25,156,12.1
2010-03-17 16:50:01,0.2,166,12.1
2010-03-17 17:50:01,0.23,175,13.4
2010-03-17 18:50:01,0.26,167,13.4
2010-03-17 19:50:01,0.2,160,7.3
2010-03-17 20:50:01,0.25,162,12.1
2010-03-17 21:50:01,0.25,162,13.4
2010-03-17 22:50:01,0.31,174,11.1
2010-03-17 23:50:01,0.29,140,13.4
2010-03-18 00:50:01,0.28,170,14.9
2010-03-18 01:50:01,0.28,156,13.4
2010-03-18 03:50:01,0.25,171,14.9
2010-03-18 04:50:01,0.28,172,13.4
2010-03-18 05:50:01,0.22,175,13.4
2010-03-18 06:50:01,0.25,179,13.4
2010-03-18 07:50:01,0.27,168,12.1
2010-03-18 08:50:01,0.23,164,13.4
2010-03-18 09:50:01,0.28,158,12.1
2010-03-18 10:50:01,0.31,160,12.1
2010-03-18 11:50:01,0.27,150,12.1
2010-03-18 12:50:01,0.32,163,13.4
2010-03-18 13:50:01,0.28,163,11.1
2010-03-18 14:50:01,0.24,167,13.4
2010-03-18 15:50:01,0.28,163,13.4
2010-03-18 16:50:01,0.27,161,12.1
2010-03-18 17:50:01,0.24,159,13.4
2010-03-18 18:50:01,0.25,166,12.1
2010-03-18 19:50:01,0.23,165,13.4
2010-03-18 20:50:01,0.33,167,13.4
2010-03-18 21:50:01,0.28,168,12.1
2010-03-18 22:50:01,0.3,173,12.1
2010-03-18 23:50:01,0.26,175,13.4
2010-03-19 00:50:01,0.34,162,12.1
2010-03-19 01:50:01,0.32,162,11.1
2010-03-19 02:50:01,0.28,151,12.1
2010-03-19 03:50:01,0.25,153,11.1
2010-03-19 04:50:01,0.23,155,12.1
2010-03-19 05:50:01,0.25,161,12.1
2010-03-19 06:50:01,0.22,166,11.1
2010-03-19 07:50:01,0.2,159,11.1
2010-03-19 08:50:01,0.24,177,11.1
2010-03-19 09:50:01,0.23,162,11.1
2010-03-19 10:50:01,0.27,158,11.1
2010-03-19 11:50:01,0.22,158,11.1
2010-03-19 12:50:01,0.23,174,11.1
2010-03-19 13:50:01,0.25,162,11.1
2010-03-19 14:50:01,0.23,151,11.1
2010-03-19 15:50:01,0.23,147,12.1
2010-03-19 16:50:01,0.23,161,11.1
2010-03-19 17:50:01,0.2,156,12.1
2010-03-19 18:50:01,0.22,155,12.1
2010-03-19 19:50:01,0.24,157,7.7
2010-03-19 20:50:01,0.25,161,11.1
2010-03-19 21:50:01,0.26,177,10.2
2010-03-19 22:50:01,0.28,151,11.1
2010-03-19 23:50:01,0.29,219,3
2010-03-20 00:50:01,0.31,153,12.1
2010-03-20 01:50:01,0.29,160,13.4
2010-03-20 02:50:01,0.31,128,11.1
2010-03-20 03:50:01,0.33,186,5
2010-03-20 04:50:01,0.33,205,4.1
2010-03-20 05:50:01,0.37,203,3
2010-03-20 06:50:01,0.35,209,3
2010-03-20 07:50:01,0.33,162,12.1
2010-03-20 08:50:01,0.33,167,12.1
2010-03-20 09:50:01,0.36,159,11.1
2010-03-20 10:50:01,0.34,198,4.3
2010-03-20 11:50:01,0.34,180,12.1
2010-03-20 12:50:01,0.35,195,3.8
2010-03-20 13:50:01,0.39,169,12.1
2010-03-20 14:50:01,0.36,163,4.6
2010-03-20 15:50:01,0.36,191,4.3
2010-03-20 16:50:01,0.33,163,10.2
2010-03-20 17:50:01,0.32,199,4.2
2010-03-20 18:50:01,0.3,184,10.2
2010-03-20 19:50:01,0.3,170,11.1
2010-03-20 20:50:01,0.27,165,6.9
2010-03-20 21:50:01,0.35,168,12.1
2010-03-20 22:50:01,0.39,187,2.9
2010-03-20 23:50:01,0.41,196,2.9
2010-03-21 00:50:01,0.41,191,2.9
2010-03-21 01:50:01,0.38,182,2.8
2010-03-21 02:50:01,0.32,162,11.1
2010-03-21 03:50:01,0.31,159,11.1
2010-03-21 04:50:01,0.31,213,2.9
2010-03-21 05:50:01,0.29,175,11.1
2010-03-21 06:50:01,0.25,213,3
2010-03-21 07:50:01,0.24,176,10.2
2010-03-21 08:50:01,0.23,162,11.1
2010-03-21 09:50:01,0.24,153,10.2
2010-03-21 10:50:01,0.23,177,9.4
2010-03-21 11:50:01,0.22,159,12.1
2010-03-21 12:50:01,0.21,164,9.4
2010-03-21 13:50:01,0.23,169,11.1
2010-03-21 14:50:01,0.29,155,4.2
2010-03-21 15:50:01,0.33,178,4.3
2010-03-21 16:50:01,0.35,157,4.3
2010-03-21 17:50:01,0.33,166,4.1
2010-03-21 18:50:01,0.29,168,4.3
2010-03-21 19:50:01,0.35,181,5
2010-03-21 20:50:01,0.41,174,4.8
2010-03-21 21:50:01,0.39,177,4.6
2010-03-21 22:50:01,0.44,167,4.8
2010-03-21 23:50:01,0.56,168,5
2010-03-22 00:50:01,0.63,168,5.4
2010-03-22 01:50:01,0.68,170,5.4
2010-03-22 02:50:01,0.67,175,5.2
2010-03-22 03:50:01,0.96,181,6.2
2010-03-22 04:50:01,1.01,176,6.9
2010-03-22 05:50:01,1.36,174,7.7
2010-03-22 06:50:01,1.23,183,7.7
2010-03-22 07:50:01,1.29,180,8.2
2010-03-22 08:50:01,1.39,172,8.2
2010-03-22 09:50:01,1.3,181,8.2
2010-03-22 10:50:01,1.25,177,8.8
2010-03-22 11:50:01,1.4,177,8.2
2010-03-22 12:50:01,1.24,180,8.2
2010-03-22 13:50:01,1.2,169,8.2
2010-03-22 14:50:01,1.3,174,8.8
2010-03-22 15:50:01,1.22,176,8.2
2010-03-22 16:50:01,1.1,186,8.2
2010-03-22 17:50:01,1.02,169,8.2
2010-03-22 18:50:01,0.98,173,7.7
2010-03-22 19:50:01,0.95,181,8.2
2010-03-22 20:50:01,0.91,185,8.8
2010-03-22 21:50:01,0.92,183,8.2
2010-03-22 22:50:01,1.1,210,5
2010-03-22 23:50:01,1.26,179,8.8
2010-03-23 00:50:01,1.34,176,7.7
2010-03-23 01:50:01,1.37,188,5.7
2010-03-23 02:50:01,1.25,176,6.9
2010-03-23 03:50:01,1.13,202,5.7
2010-03-23 04:50:01,1.06,179,7.3
2010-03-23 05:50:01,1.06,173,7.7
2010-03-23 06:50:01,0.92,185,7.3
2010-03-23 07:50:01,0.98,179,8.2
2010-03-23 08:50:01,0.93,179,7.3
2010-03-23 09:50:01,0.87,191,5.7
2010-03-23 10:50:01,0.84,206,5.4
2010-03-23 11:50:01,0.94,210,5
2010-03-23 12:50:01,0.92,219,4.6
2010-03-23 13:50:01,1.1,197,5.9
2010-03-23 14:50:01,1.04,217,5
2010-03-23 15:50:01,0.94,210,4.6
2010-03-23 16:50:01,1.08,204,5.2
2010-03-23 17:50:01,1.04,206,5.7
2010-03-23 18:50:01,1.13,209,4.8
2010-03-23 19:50:01,1.04,214,4.2
2010-03-23 20:50:01,1.12,198,4.6
2010-03-23 21:50:01,1.01,182,6.5
2010-03-23 22:50:01,1.01,184,6.2
2010-03-23 23:50:01,0.95,200,6.5
2010-03-24 00:50:01,0.89,197,6.9
2010-03-24 01:50:01,0.87,197,6.9
2010-03-24 02:50:01,0.8,198,6.2
2010-03-24 03:50:01,0.76,192,6.2
2010-03-24 04:50:01,0.76,190,6.2
2010-03-24 05:50:01,0.71,195,5.9
2010-03-24 06:50:01,0.69,187,6.2
2010-03-24 07:50:01,0.64,187,6.5
2010-03-24 08:50:01,0.58,200,5.7
2010-03-24 09:50:01,0.52,188,6.5
2010-03-24 10:50:01,0.48,208,5.7
2010-03-24 11:50:01,0.45,197,5.9
2010-03-24 12:50:01,0.45,190,5.9
2010-03-24 13:50:01,0.38,180,6.2
2010-03-24 14:50:01,0.42,182,6.2
2010-03-24 15:50:01,0.45,191,6.2
2010-03-24 16:50:01,0.4,192,5.4
2010-03-24 17:50:01,0.48,191,4.6
2010-03-24 18:50:01,0.44,196,5.4
2010-03-24 19:50:01,0.46,198,5.4
2010-03-24 20:50:01,0.46,181,2.8
2010-03-24 21:50:01,0.49,196,3.1
2010-03-24 22:50:01,0.49,199,3.2
2010-03-24 23:50:01,0.44,198,3.2
2010-03-25 00:50:01,0.4,193,5.2
2010-03-25 01:50:01,0.34,194,4.3
2010-03-25 02:50:01,0.32,190,4.3
2010-03-25 03:50:01,0.32,196,4.2
2010-03-25 04:50:01,0.33,191,4.3
2010-03-25 05:50:01,0.31,190,4.2
2010-03-25 06:50:01,0.29,177,4.6
2010-03-25 07:50:01,0.28,186,4.3
2010-03-25 08:50:01,0.25,183,4.5
2010-03-25 09:50:01,0.24,179,4.5
2010-03-25 10:50:01,0.22,194,4.2
2010-03-25 11:50:01,0.24,160,8.8
2010-03-25 12:50:01,0.24,160,8.8
2010-03-25 13:50:01,0.22,168,8.8
2010-03-25 14:50:01,0.21,192,7.7
2010-03-25 15:50:01,0.22,159,8.2
2010-03-25 16:50:01,0.26,169,7.3
2010-03-25 17:50:01,0.2,155,7.3
2010-03-25 18:50:01,0.23,157,7.3
2010-03-25 19:50:01,0.24,154,8.2
2010-03-25 20:50:01,0.26,160,8.8
2010-03-25 21:50:01,0.23,196,3.2
2010-03-25 22:50:01,0.2,164,8.8
2010-03-25 23:50:01,0.23,162,8.2
2010-03-26 00:50:01,0.33,166,4.5
2010-03-26 01:50:01,0.38,163,4.5
2010-03-26 02:50:01,0.44,164,5.2
2010-03-26 03:50:01,0.54,165,5.2
2010-03-26 04:50:01,0.66,166,5.4
2010-03-26 05:50:01,0.67,170,5.2
2010-03-26 06:50:01,0.72,175,5.7
2010-03-26 07:50:01,0.84,170,5.7
2010-03-26 08:50:01,0.85,173,6.5
2010-03-26 09:50:01,0.88,180,6.2
2010-03-26 10:50:01,0.83,185,6.9
2010-03-26 11:50:01,0.82,178,7.3
2010-03-26 12:50:01,0.77,186,6.9
2010-03-26 13:50:01,0.83,170,8.2
2010-03-26 14:50:01,0.91,177,7.7
2010-03-26 16:50:00,0.84,179,7.3
2010-03-26 17:50:00,1.06,177,7.7
2010-03-26 18:50:00,1.1,183,7.7
2010-03-26 19:50:00,1.1,179,6.5
2010-03-26 20:50:00,1.08,174,8.2
2010-03-26 21:50:00,1.02,173,7.7
2010-03-26 22:50:00,0.91,180,8.8
2010-03-26 23:50:00,0.91,186,8.2
2010-03-27 00:50:00,0.66,184,8.8
2010-03-27 01:50:00,0.55,180,8.2
2010-03-27 02:50:00,0.44,157,8.2
2010-03-27 03:50:00,0.46,180,7.7
2010-03-27 04:50:00,0.48,170,8.2
2010-03-27 05:50:00,0.41,181,7.3
2010-03-27 06:50:00,0.5,177,6.5
2010-03-27 07:50:00,0.39,176,7.3
2010-03-27 08:50:00,0.4,182,6.5
2010-03-27 09:50:00,0.31,176,6.9
2010-03-27 10:50:00,0.29,182,7.3
2010-03-27 11:50:00,0.29,52,7.3
2010-03-27 12:50:00,0.26,130,6.5
2010-03-27 13:50:00,0.27,221,7.3
2010-03-27 14:50:00,0.34,234,7.3
2010-03-27 15:50:00,0.33,188,7.7
2010-03-27 16:50:00,0.34,136,2.6
2010-03-27 17:50:00,0.34,163,8.2
2010-03-27 18:50:00,0.43,134,2.7
2010-03-27 19:50:00,0.49,129,3.1
2010-03-27 20:50:00,0.5,119,3.1
2010-03-27 21:50:00,0.54,162,12.1
2010-03-27 22:50:00,0.49,86,12.1
2010-03-27 23:50:00,0.44,138,9.4
2010-03-28 00:50:00,0.4,152,11.1
2010-03-28 01:50:00,0.38,200,12.1
2010-03-28 02:50:00,0.3,176,12.1
2010-03-28 03:50:00,0.29,162,10.2
2010-03-28 04:50:00,0.29,176,8.8
2010-03-28 05:50:00,0.35,164,8.2
2010-03-28 06:50:00,0.39,157,7.3
2010-03-28 07:50:00,0.39,164,6.5
2010-03-28 08:50:00,0.36,153,4.1
2010-03-28 09:50:00,0.4,159,8.8
2010-03-28 10:50:00,0.35,167,5.9
2010-03-28 11:50:00,0.38,168,8.8
2010-03-28 12:50:00,0.34,159,5.9
2010-03-28 13:50:00,0.36,157,6.5
2010-03-28 14:50:00,0.36,167,6.2
2010-03-28 15:50:00,0.45,172,5.2
2010-03-28 16:50:00,0.55,169,4.6
2010-03-28 17:50:00,0.65,158,5.9
2010-03-28 18:50:00,0.68,162,5.2
2010-03-28 19:50:00,0.78,174,5.9
2010-03-28 20:50:00,0.85,163,5.9
2010-03-28 21:50:00,0.92,167,5.9
2010-03-28 22:50:00,0.95,165,5.7
2010-03-28 23:50:00,1.05,170,6.9
2010-03-29 00:50:00,1.04,183,6.9
2010-03-29 01:50:00,1.07,165,8.2
2010-03-29 02:50:00,0.98,184,6.2
2010-03-29 03:50:00,0.99,174,6.5
2010-03-29 04:50:00,1.05,157,6.9
2010-03-29 05:50:00,1.14,179,7.3
2010-03-29 06:50:00,1.18,178,7.3
2010-03-29 07:50:00,1.65,178,7.3
2010-03-29 08:50:00,1.43,174,7.3
2010-03-29 09:50:00,1.39,187,7.7
2010-03-29 10:50:00,1.22,169,7.7
2010-03-29 11:50:00,1.36,176,7.7
2010-03-29 12:50:00,1.25,169,7.3
2010-03-29 13:50:00,1.25,176,8.2
2010-03-29 14:50:00,1.21,174,8.2
2010-03-29 15:50:00,1.18,177,8.8
2010-03-29 16:50:00,1.01,178,8.8
2010-03-29 17:50:00,1.02,182,8.2
2010-03-29 18:50:00,1.24,178,9.4
2010-03-29 19:50:00,1.27,179,9.4
2010-03-29 20:50:00,1.45,182,9.4
2010-03-29 21:50:00,1.51,179,9.4
2010-03-29 22:50:00,1.5,181,8.8
2010-03-29 23:50:00,1.29,171,10.2
2010-03-30 00:50:00,1.32,170,8.8
2010-03-30 01:50:00,1.07,173,10.2
2010-03-30 02:50:00,1.03,173,8.8
2010-03-30 03:50:00,0.91,173,10.2
2010-03-30 04:50:00,0.72,178,9.4
2010-03-30 05:50:00,0.8,180,9.4
2010-03-30 06:50:00,0.71,179,8.2
2010-03-30 07:50:00,0.68,172,8.8
2010-03-30 08:50:00,0.74,172,7.3
2010-03-30 09:50:00,0.76,170,8.2
2010-03-30 10:50:00,0.76,163,9.4
2010-03-30 11:50:00,0.65,169,8.8
2010-03-30 12:50:00,0.64,165,10.2
2010-03-30 13:50:00,0.6,178,9.4
2010-03-30 14:50:00,0.54,163,10.2
2010-03-30 15:50:00,0.47,180,8.8
2010-03-30 16:50:00,0.44,175,8.8
2010-03-30 17:50:00,0.44,174,8.8
2010-03-30 18:50:00,0.52,171,8.2
2010-03-30 19:50:00,0.61,171,7.7
2010-03-30 20:50:00,0.74,221,3.5
2010-03-30 21:50:00,0.81,203,3.5
2010-03-30 22:50:00,0.87,219,3.8
2010-03-30 23:50:00,0.83,201,3.9
2010-03-31 00:50:00,0.81,201,4.5
2010-03-31 01:50:00,0.79,183,5.4
2010-03-31 02:50:00,0.71,193,5.2
2010-03-31 03:50:00,0.76,197,5.4
2010-03-31 04:50:00,0.67,201,5.2
2010-03-31 05:50:00,0.64,194,5.4
2010-03-31 06:50:00,0.66,199,5.4
2010-03-31 07:50:00,0.64,191,5.7
2010-03-31 08:50:00,0.6,203,5.4
2010-03-31 09:50:00,0.67,212,5.9
2010-03-31 10:50:00,0.68,187,5.4
2010-03-31 11:50:00,0.68,186,5.9
2010-03-31 12:50:00,0.65,189,5.2
2010-03-31 13:50:00,0.58,199,5.2
2010-03-31 14:50:00,0.56,193,5.2
2010-03-31 15:50:00,0.49,194,5.4
2010-03-31 16:50:00,0.46,202,5.4
2010-03-31 17:50:00,0.41,187,5.2
2010-03-31 18:50:00,0.43,209,4.8
2010-03-31 19:50:00,0.51,164,8.8
2010-03-31 20:50:00,0.56,212,3.1
2010-03-31 21:50:00,0.53,217,3.2
2010-03-31 22:50:00,0.54,244,3.4
2010-03-31 23:50:00,0.56,236,3.6
2010-04-01 00:50:00,0.56,154,8.2
2010-04-01 01:50:00,0.54,212,4.6
2010-04-01 02:50:00,0.47,202,3.3
2010-04-01 03:50:00,0.47,233,3.2
2010-04-01 04:50:00,0.46,222,3.4
2010-04-01 05:50:00,0.47,204,4.5
2010-04-01 06:50:00,0.4,199,4.5
2010-04-01 07:50:00,0.41,208,3.9
2010-04-01 08:50:00,0.39,160,4.3
2010-04-01 09:50:00,0.43,217,4.1
2010-04-01 10:50:00,0.41,199,4.2
2010-04-01 11:50:00,0.44,202,4.3
2010-04-01 12:50:00,0.4,206,4.1
2010-04-01 13:50:00,0.4,215,3.7
2010-04-01 14:50:00,0.42,191,4.2
2010-04-01 15:50:00,0.41,212,3.8
2010-04-01 16:50:00,0.36,190,5
2010-04-01 17:50:00,0.37,199,4.3
2010-04-01 18:50:00,0.36,206,4.6
2010-04-01 19:50:00,0.36,202,4.2
2010-04-01 20:50:00,0.36,179,12.1
2010-04-01 21:50:00,0.34,175,8.2
2010-04-01 22:50:00,0.36,191,4.3
2010-04-01 23:50:00,0.35,207,4.5
